,RecipeId,new_ingredients
29022,364926.0,fresh parsley
29023,365394.0,coconut milk
29024,365394.0,water
29025,365394.0,pandan leaves
29026,365394.0,ginger
29027,365394.0,salt
29028,365394.0,chicken
29029,365394.0,water
29030,365394.0,onion
29031,365394.0,garlic
29032,365394.0,ginger
29033,365701.0,chicken
29034,365701.0,celery ribs
29035,365701.0,green pepper
29036,365701.0,mayonnaise
29037,365701.0,onions
29038,365701.0,prepared mustard
29039,365701.0,salt
29040,365701.0,pepper
29041,365701.0,English muffins
29042,365701.0,lettuce leaves
29043,365701.0,tomatoes
29044,365769.0,ground pork
29045,365769.0,ground turkey
29046,365769.0,chicken
29047,365769.0,garlic cloves
29048,365769.0,canola oil
29049,365769.0,garlic powder
29050,365769.0,clove
29051,365769.0,cinnamon
29052,365769.0,sage
29053,365769.0,salt
29054,365769.0,black pepper
29055,365769.0,allspice
29056,365769.0,boiling water
29057,365778.0,reduced-sodium chicken broth
29058,365778.0,broth
29059,365778.0,water
29060,365778.0,carrots
29061,365778.0,parsnips
29062,365778.0,celery
29063,365778.0,onion
29064,365778.0,chicken
29065,365778.0,parsley
29066,365778.0,kosher salt
29067,365778.0,fresh ground black pepper
29068,365783.0,olive oil
29069,365783.0,garlic cloves
29070,365783.0,onion
29071,365783.0,chicken
29072,365783.0,pepper
29073,365783.0,salt
29074,365783.0,soy sauce
29075,365783.0,mushroom
29076,365783.0,snow peas
29077,365783.0,celery
29078,365783.0,carrots
29079,365783.0,napa cabbage
29080,365783.0,olive oil
29081,365783.0,green onion
29082,365829.0,chicken
29083,365829.0,seasoning salt
29084,365829.0,bulb of garlic
29085,365829.0,black pepper
29086,365829.0,bay leaves
29087,365829.0,soy sauce
29088,365829.0,red wine vinegar
29089,365962.0,cornmeal
29090,365962.0,olive oil
29091,365962.0,cheddar cheese
29092,365962.0,mozzarella cheese
29093,365962.0,red onion
29094,365962.0,chicken
29095,365962.0,fresh parmesan cheese
29096,365962.0,plum tomatoes
29097,365962.0,basil
29098,365962.0,Canadian bacon
29099,365962.0,pineapple tidbits
29100,366057.0,butter
29101,366057.0,margarine
29102,366057.0,red bell pepper
29103,366057.0,green onions
29104,366057.0,garlic clove
29105,366057.0,chicken
29106,366057.0,egg
29107,366057.0,mayonnaise
29108,366057.0,creole mustard
29109,366057.0,mayonnaise
29110,366057.0,green onions
29111,366057.0,garlic cloves
29112,366057.0,parsley
29113,366057.0,green onion
29114,366224.0,chicken
29115,366224.0,diced tomatoes
29116,366224.0,olive oil
29117,366224.0,salt
29118,366224.0,pepper
29119,366224.0,chicken broth
29120,366224.0,crushed red pepper flakes
29121,366448.0,pesto sauce
29122,366448.0,milk
29123,366448.0,chicken
29124,366448.0,frozen corn kernels
29125,366448.0,mashed potatoes
29126,366473.0,parmesan cheese
29127,366473.0,fat free egg substitute
29128,366473.0,fresh mushrooms
29129,366473.0,yellow onion
29130,366473.0,chicken
29131,366473.0,Mexican-style stewed tomatoes
29132,366473.0,chili powder
29133,366473.0,monterey jack cheese
29134,366534.0,all-purpose flour
29135,366534.0,egg
29136,366534.0,milk
29137,366534.0,salt
29138,366534.0,minced beef
29139,366534.0,chicken
29140,366534.0,potatoes
29141,366534.0,carrots
29142,366534.0,onion
29143,366534.0,garlic cloves
29144,366534.0,celery
29145,366534.0,spring onion
29146,366534.0,flour
29147,366534.0,pepper
29148,366534.0,beef bouillon cube
29149,366534.0,sugar
29150,366534.0,water
29151,366534.0,egg
29152,366564.0,onion
29153,366564.0,celery
29154,366564.0,carrot
29155,366564.0,mushroom
29156,366564.0,garlic clove
29157,366564.0,butter
29158,366564.0,chicken broth
29159,366564.0,water
29160,366564.0,rice pilaf mix
29161,366564.0,black pepper
29162,366564.0,milk
29163,366564.0,chicken
29164,366564.0,parsley
29165,366674.0,butter
29166,366674.0,flour
29167,366674.0,onion
29168,366674.0,celery
29169,366674.0,curry powder
29170,366674.0,shallots
29171,366674.0,heavy cream
29172,366674.0,milk
29173,366674.0,chicken
29174,366674.0,lemon
29175,366674.0,fresh crabmeat
29176,366674.0,salt
29177,366674.0,pepper
29178,366674.0,dry sherry
29179,366694.0,chicken
29180,366694.0,hickory flavored barbecue sauce
29181,366694.0,Worcestershire sauce
29182,366694.0,Bourbon
29183,366694.0,Dijon mustard
29184,366694.0,salt
29185,366694.0,black pepper
29186,366730.0,cinnamon
29187,366730.0,chicken
29188,366730.0,honey
29189,366730.0,dry sherry
29190,366730.0,lime juice
29191,366730.0,garlic clove
29192,366730.0,salt
29193,366730.0,fresh ground black pepper
29194,366833.0,chicken
29195,366833.0,garlic paste
29196,366833.0,green chilies
29197,366833.0,lemon juice
29198,366833.0,ginger
29199,366833.0,low sodium soy sauce
29200,366833.0,oyster sauce
29201,366833.0,sugar
29202,366833.0,catsup
29203,366833.0,ajinomoto
29204,366833.0,black pepper
29205,366860.0,turkey
29206,366860.0,chicken
29207,366860.0,butter
29208,366860.0,margarine
29209,366860.0,onion
29210,366860.0,celery
29211,366860.0,parsley
29212,366860.0,salt
29213,366860.0,thyme
29214,366860.0,egg
29215,367007.0,instant minced garlic
29216,367007.0,pasta
29217,367007.0,parmesan cheese
29218,367007.0,chicken
29219,367007.0,olive oil
29220,367069.0,wild rice
29221,367069.0,water
29222,367069.0,chicken
29223,367069.0,chicken broth
29224,367069.0,olive oil
29225,367069.0,mushrooms
29226,367069.0,onion
29227,367069.0,celery
29228,367069.0,flour
29229,367069.0,white pepper
29230,367069.0,thyme
29231,367069.0,bay leaves
29232,367069.0,skim evaporated milk
29233,367069.0,water
29234,367069.0,butter
29235,367069.0,chicken bouillon cubes
29236,367069.0,cooking sherry
29237,367087.0,chicken
29238,367087.0,russet potatoes
29239,367087.0,Dijon mustard
29240,367087.0,garlic clove
29241,367087.0,canned chicken broth
29242,367087.0,olive oil
29243,367087.0,lemons
29244,367087.0,oregano
29245,367087.0,thyme
29246,367088.0,chicken
29247,367088.0,lemon juice
29248,367088.0,salt
29249,367088.0,yogurt
29250,367088.0,ginger
29251,367088.0,cilantro
29252,367088.0,garlic
29253,367088.0,cumin
29254,367088.0,turmeric
29255,367088.0,cayenne
29256,367088.0,sugar
29257,367088.0,butter
29258,367157.0,chicken
29259,367157.0,chicken broth
29260,367157.0,milk
29261,367157.0,flour
29262,367157.0,Velveeta cheese
29263,367157.0,butter
29264,367159.0,chicken broth
29265,367159.0,eggs
29266,367159.0,butter
29267,367159.0,chicken
29268,367159.0,celery
29269,367159.0,onions
29270,367159.0,salt
29271,367159.0,pepper
29272,367536.0,onion
29273,367536.0,light brown sugar
29274,367536.0,soy sauce
29275,367536.0,thyme
29276,367536.0,rosemary
29277,367536.0,olive oil
29278,367536.0,garlic cloves
29279,367536.0,allspice
29280,367536.0,chicken
29281,367701.0,extra virgin olive oil
29282,367701.0,pine nuts
29283,367701.0,orange zest
29284,367701.0,lemon zest
29285,367701.0,cinnamon stick
29286,367701.0,chicken
29287,367914.0,chicken
29288,367914.0,turkey
29289,367914.0,ripe olives
29290,367914.0,sour cream
29291,367914.0,Accent seasoning
29292,367914.0,salt
29293,367914.0,paprika
29294,367914.0,onions
29295,367914.0,mayonnaise
29296,367942.0,English muffin
29297,367942.0,cheese
29298,367942.0,chicken
29299,367942.0,salt
29300,367942.0,pepper
29301,367954.0,lemons
29302,367954.0,olive oil
29303,367954.0,onion
29304,367954.0,garlic cloves
29305,367954.0,paprika
29306,367954.0,ground cumin
29307,367954.0,ground cinnamon
29308,367954.0,ground ginger
29309,367954.0,low sodium chicken broth
29310,367954.0,chicken
29311,367954.0,green olives
29312,368033.0,extra virgin olive oil
29313,368033.0,chicken
29314,368033.0,red onions
29315,368033.0,new potatoes
29316,368033.0,rosemary
29317,368033.0,garlic cloves
29318,368033.0,rosemary
29319,368270.0,chipotle chiles in adobo
29320,368270.0,extra virgin olive oil
29321,368270.0,onions
29322,368270.0,carrot
29323,368270.0,celery
29324,368270.0,cumin
29325,368270.0,garlic cloves
29326,368270.0,chicken broth
29327,368270.0,chicken
29328,368270.0,fresh cilantro
29329,368270.0,salt
29330,368270.0,lime wedges
29331,368462.0,pork
29332,368462.0,chicken
29333,368462.0,black pepper
29334,368462.0,Worcestershire sauce
29335,368462.0,bacon
29336,368462.0,barbecue sauce
29337,368462.0,catsup
29338,368462.0,potatoes
29339,368508.0,curry powder
29340,368508.0,chili powder
29341,368508.0,onion powder
29342,368508.0,garlic powder
29343,368508.0,poultry seasoning
29344,368508.0,celery seeds
29345,368508.0,ground cardamom
29346,368508.0,lime zest
29347,368508.0,chicken
29348,368508.0,plain yogurt
29349,368508.0,flour
29350,368528.0,chicken
29351,368528.0,celery
29352,368528.0,cilantro
29353,368528.0,fresh ginger
29354,368528.0,soy sauce
29355,368528.0,cider vinegar
29356,368528.0,whole wheat flour
29357,368528.0,kosher salt
29358,368528.0,sriracha sauce
29359,368528.0,lime zest
29360,368528.0,black pepper
29361,368528.0,wonton wrappers
29362,368528.0,olive oil
29363,368556.0,red wine vinegar
29364,368556.0,olive oil
29365,368556.0,orange zest
29366,368556.0,honey
29367,368556.0,Dijon mustard
29368,368556.0,salt
29369,368556.0,chicken
29370,368556.0,celery
29371,368556.0,mandarin orange segments
29372,368556.0,lettuce leaf
29373,368609.0,chicken
29374,368609.0,garlic cloves
29375,368609.0,salt
29376,368609.0,black peppercorns
29377,368609.0,mint sprigs
29378,368609.0,water
29379,368609.0,ancho chilies
29380,368609.0,fresh ground pepper
29381,368714.0,chicken
29382,368714.0,olive oil
29383,368714.0,garlic cloves
29384,368714.0,fresh parsley
29385,368714.0,garlic cloves
29386,368714.0,fresh rosemary
29387,368714.0,fresh thyme
29388,368714.0,coarse salt
29389,368714.0,fresh coarse ground black pepper
29390,368750.0,onion
29391,368750.0,green bell pepper
29392,368750.0,chicken
29393,368750.0,seitan
29394,368750.0,roma tomato
29395,368750.0,barbecue sauce
29396,368750.0,flour tortillas
29397,368830.0,chicken
29398,368830.0,barbecue sauce
29399,368830.0,butter
29400,368830.0,garlic clove
29401,368889.0,butter
29402,368889.0,margarine
29403,368889.0,celery
29404,368889.0,onions
29405,368889.0,chicken
29406,368889.0,curry powder
29407,368889.0,mayonnaise
29408,368889.0,lemon juice
29409,368889.0,salt
29410,368889.0,cooked rice
29411,368889.0,banana
29412,368889.0,peanuts
29413,368889.0,avocado
29414,368889.0,chopped tomato
29415,368889.0,raisins
29416,368889.0,egg
29417,368889.0,chutney
29418,369040.0,onion
29419,369040.0,garlic cloves
29420,369040.0,ground cumin
29421,369040.0,cinnamon
29422,369040.0,ginger
29423,369040.0,salt
29424,369040.0,pepper
29425,369040.0,diced tomatoes
29426,369040.0,chicken
29427,369040.0,chickpeas
29428,369040.0,raisins
29429,369040.0,cilantro
29430,369064.0,chicken
29431,369064.0,onion
29432,369064.0,tortillas
29433,369064.0,sour cream
29434,369064.0,diced tomatoes
29435,369064.0,mild green chilies
29436,369064.0,chicken broth
29437,369064.0,cheese
29438,369076.0,parmesan cheese
29439,369076.0,garlic clove
29440,369076.0,unsalted butter
29441,369076.0,salt
29442,369076.0,pepper
29443,369076.0,elbow macaroni
29444,369076.0,all-purpose flour
29445,369076.0,dry mustard
29446,369076.0,cayenne pepper
29447,369076.0,low sodium chicken broth
29448,369076.0,heavy cream
29449,369076.0,colby cheese
29450,369076.0,extra-sharp cheddar cheese
29451,369076.0,chicken
29452,369089.0,chicken
29453,369089.0,eggplant
29454,369089.0,bell pepper
29455,369089.0,garlic cloves
29456,369089.0,lemon
29457,369089.0,salt
29458,369089.0,pepper
29459,369089.0,dried oregano
29460,369103.0,bow tie pasta
29461,369103.0,tomatoes
29462,369103.0,butter
29463,369103.0,olive oil
29464,369103.0,black olives
29465,369103.0,artichokes
29466,369103.0,chicken
29467,369103.0,feta cheese
29468,369103.0,salt
29469,369121.0,butter
29470,369121.0,chicken
29471,369121.0,salt
29472,369121.0,ground black pepper
29473,369121.0,white mushroom
29474,369121.0,shallot
29475,369121.0,granulated sugar
29476,369121.0,dry white wine
29477,369121.0,fresh thyme
29478,369121.0,creme fraiche
29479,369225.0,extra virgin olive oil
29480,369225.0,garlic
29481,369225.0,chicken
29482,369225.0,basil pesto
29483,369225.0,lemon juice
29484,369225.0,tomatoes
29485,369225.0,yellow tomatoes
29486,369225.0,angel hair pasta
29487,369225.0,basil sprigs
29488,369273.0,new potatoes
29489,369273.0,chicken
29490,369273.0,vegetable broth
29491,369273.0,garlic cloves
29492,369273.0,lemon
29493,369273.0,kosher salt
29494,369273.0,butter
29495,369273.0,ground black pepper
29496,369533.0,chicken
29497,369533.0,sour cream
29498,369533.0,lemon juice
29499,369533.0,dill weed
29500,369635.0,green onions
29501,369635.0,lime juice
29502,369635.0,salt
29503,369635.0,chicken
29504,369635.0,green peas
29505,369635.0,mayonnaise
29506,369635.0,carrot
29507,369635.0,celery
29508,369635.0,fresh cilantro
29509,369635.0,salt
29510,369635.0,cinnamon
29511,369635.0,black pepper
29512,369635.0,lettuce leaves
29513,369635.0,oranges
29514,369635.0,avocados
29515,369651.0,chicken
29516,369651.0,tomatoes
29517,369651.0,onion
29518,369651.0,butter
29519,369651.0,garlic cloves
29520,369651.0,wine
29521,369651.0,red wine
29522,369651.0,brandy
29523,369671.0,reduced-sodium chicken broth
29524,369671.0,chicken
29525,369671.0,tomato sauce
29526,369671.0,apple
29527,369671.0,onion
29528,369671.0,carrot
29529,369671.0,celery
29530,369671.0,red bell pepper
29531,369671.0,dried parsley
29532,369671.0,lemon juice
29533,369671.0,sugar
29534,369671.0,curry powder
29535,369671.0,ground nutmeg
29536,369671.0,salt
29537,369671.0,pepper
29538,369711.0,olive oil
29539,369711.0,chicken
29540,369711.0,onion
29541,369711.0,garlic cloves
29542,369711.0,green pepper
29543,369711.0,dry sherry
29544,369711.0,rice
29545,369711.0,chicken broth
29546,369711.0,saffron
29547,369711.0,turmeric
29548,369711.0,fresh rosemary
29549,369711.0,zucchini
29550,369766.0,chicken
29551,369766.0,tomatoes
29552,369766.0,smoked ham
29553,369766.0,boiling onions
29554,369766.0,Dijon mustard
29555,369766.0,garlic clove
29556,369766.0,dry white wine
29557,369766.0,butter
29558,369766.0,brandy
29559,369924.0,all-purpose flour
29560,369924.0,salt
29561,369924.0,chicken
29562,369924.0,olive oil
29563,369924.0,yellow onion
29564,369924.0,garlic clove
29565,369924.0,dry white wine
29566,369924.0,crushed tomatoes
29567,369924.0,fresh ground black pepper
29568,369924.0,fresh parsley
29569,369924.0,fresh basil leaf
29570,369924.0,kalamata olive
29571,369942.0,olive oil
29572,369942.0,chicken breast halves
29573,369942.0,onion
29574,369942.0,carrots
29575,369942.0,parsnips
29576,369942.0,red bell pepper
29577,369942.0,green bell pepper
29578,369942.0,chicken
29579,369942.0,tomatoes
29580,369942.0,tomato paste
29581,369942.0,cinnamon stick
29582,369942.0,bay leaves
29583,369942.0,fresh thyme
29584,369942.0,piri-piri
29585,369942.0,long-grain rice
29586,369942.0,lime
29587,370295.0,chicken
29588,370295.0,extra virgin olive oil
29589,370295.0,onion
29590,370295.0,garlic
29591,370295.0,parsley
29592,370295.0,saffron
29593,370295.0,chicken broth
29594,370295.0,dry white wine
29595,370295.0,white rice
29596,370426.0,chicken
29597,370426.0,flour
29598,370426.0,salt
29599,370426.0,broccoli
29600,370426.0,cooked rice
29601,370426.0,mango
29602,370426.0,onion
29603,370426.0,apple
29604,370426.0,coconut cream
29605,370426.0,chicken broth
29606,370426.0,curry powder
29607,370426.0,chili powder
29608,370426.0,garlic
29609,370426.0,butter
29610,370426.0,salt
29611,370587.0,clams in shell
29612,370587.0,shrimp
29613,370587.0,chorizo sausage
29614,370587.0,chicken
29615,370587.0,chicken broth
29616,370587.0,onion
29617,370587.0,garlic
29618,370587.0,white rice
29619,370587.0,oregano
29620,370587.0,saffron
29621,370587.0,fresh peas
29622,370678.0,chicken
29623,370678.0,pork
29624,370678.0,soy sauce
29625,370678.0,honey
29626,370678.0,garlic
29627,370678.0,garlic
29628,370678.0,garlic
29629,370758.0,chicken
29630,370758.0,green pepper
29631,370758.0,butter
29632,370758.0,white sauce
29633,370758.0,pimentos
29634,370758.0,pimentos
29635,370758.0,sherry wine
29636,370758.0,lemon juice
29637,370817.0,chicken
29638,370817.0,water
29639,370817.0,salt
29640,370817.0,pepper
29641,370817.0,ground beef
29642,370817.0,ground pork
29643,370817.0,eggs
29644,370817.0,flour
29645,370817.0,dried garbanzo beans
29646,370817.0,salt pork
29647,370817.0,lamb shoulder
29648,370817.0,potatoes
29649,370817.0,carrot
29650,370817.0,cabbage
29651,370861.0,chicken
29652,370861.0,salt
29653,370861.0,garlic
29654,370861.0,olive oil
29655,370861.0,olive oil
29656,370861.0,onion
29657,370861.0,flour
29658,370861.0,paprika
29659,370861.0,water
29660,370861.0,tomato paste
29661,370861.0,tomato sauce
29662,370861.0,sour cream
29663,370870.0,cumin seeds
29664,370870.0,yellow mustard seeds
29665,370870.0,fenugreek seeds
29666,370870.0,onion
29667,370870.0,ground turmeric
29668,370870.0,garlic
29669,370870.0,green chili pepper
29670,370870.0,coconut cream
29671,370870.0,chicken
29672,370870.0,cauliflower
29673,370870.0,lime
29674,370870.0,caster sugar
29675,370870.0,salt
29676,370870.0,pepper
29677,370882.0,ground cinnamon
29678,370882.0,ground turmeric
29679,370882.0,chicken
29680,370882.0,olive oil
29681,370882.0,onion
29682,370882.0,ginger
29683,370882.0,preserved lemons
29684,370882.0,pitted black olives
29685,370882.0,honey
29686,370882.0,fresh coriander
29687,370912.0,chicken
29688,370912.0,boneless skinless chicken breasts
29689,370912.0,panko breadcrumbs
29690,370912.0,curry powder
29691,370912.0,cornstarch
29692,370912.0,unbleached all-purpose flour
29693,370912.0,eggs
29694,370912.0,Dijon mustard
29695,370912.0,garlic cloves
29696,370912.0,chutney
29697,370912.0,raisins
29698,370912.0,water
29699,370912.0,fresh ginger
29700,370912.0,cayenne pepper
29701,370912.0,fresh cilantro
29702,370912.0,white vinegar
29703,370913.0,French style green bean
29704,370913.0,olive oil
29705,370913.0,onion
29706,370913.0,garlic cloves
